time,function,tech,merged,filename,step,file_mb,row_count,sent_mb,recv_mb,sent_mb_1s,recv_mb_1s,error,data_dir,file_count,datetime,id
17.081916093826294,xethub_upload,xethub,True,2.parquet,2,18.97719955444336,1000000,11.234375,0.4287109375,0.02734375,0.0283203125,,mock,10,01/08/2023 13:27:09,537176631280963727
21.84971785545349,dvc_upload,dvc,True,2.parquet,2,18.97719955444336,1000000,66.6806640625,0.8759765625,0.009765625,0.0087890625,,mock,10,01/08/2023 13:27:09,537176631280963727
42.821956157684326,lfs_upload,lfs,True,2.parquet,2,18.97719955444336,1000000,131.5,66.87109375,0.0078125,0.01171875,,mock,10,01/08/2023 13:27:09,537176631280963727
1.3852849006652832,merge_files,m1,True,3.parquet,3,18.977243423461914,1000000,0.0263671875,0.0302734375,0.0068359375,0.0048828125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.006875038146972656,copy_file,m1,False,3.parquet,3,18.977243423461914,1000000,0.0,0.0,0.013671875,0.0126953125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.020023822784423828,copy_file,m1,True,3.parquet,3,18.977243423461914,1000000,0.0,0.0,0.00390625,0.0048828125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.007523298263549805,copy_file,m1,False,3.parquet,3,18.977243423461914,1000000,0.0,0.0,0.0126953125,0.0185546875,,mock,10,01/08/2023 13:27:09,537176631280963727
0.020708799362182617,copy_file,m1,True,3.parquet,3,18.977243423461914,1000000,0.0048828125,0.0048828125,0.013671875,0.017578125,,mock,10,01/08/2023 13:27:09,537176631280963727
15.858457803726196,xethub_upload,xethub,False,3.parquet,3,18.977243423461914,1000000,3.919921875,0.9365234375,0.044921875,0.0556640625,,mock,10,01/08/2023 13:27:09,537176631280963727
17.218947172164917,dvc_upload,dvc,False,3.parquet,3,18.977243423461914,1000000,20.21484375,0.8466796875,0.0185546875,0.021484375,,mock,10,01/08/2023 13:27:09,537176631280963727
14.530287027359009,lfs_upload,lfs,False,3.parquet,3,18.977243423461914,1000000,39.484375,20.171875,0.025390625,0.0283203125,,mock,10,01/08/2023 13:27:09,537176631280963727
