timestamp,track_id,merged,step,filename,tech,p_memory_percent,memory_percent,cpu,function,bytes_sent,bytes_recv,disk_percent,name,time,error,file_bytes,is_merged,workflow,filepath,mb/s
17-08-2023 15:30:22.084,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,4,blog.csv,dvc,11.322957,143.05735099999998,0.0,dvc,79.8896484375,0.876953125,7.799999999999998,dvc merged upload,12.365022897720337,,76.20008087158203,true,append,,6.162550728929954
17-08-2023 15:30:43.553,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,4,blog.csv,lfs,19.139369000000002,242.55803300000002,0.0,lfs s3,156.0439453125,77.380859375,13.199999999999996,lfs s3 merged upload,21.43577218055725,,76.20008087158203,true,append,,3.554809233357
17-08-2023 15:31:20.304,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,4,blog.csv,s3,32.198053999999985,409.66275300000007,0.0,s3,80.376953125,1.40234375,22.20000000000001,s3 merged upload,36.71594285964966,,76.20008087158203,true,append,,2.075394908496955
17-08-2023 15:31:27.866,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,4,blog.csv,lfs,6.958842,88.720763,0.0,lfs git,80.0576171875,1.2509765625,4.8,lfs git merged upload,7.532672166824341,,76.20008087158203,true,append,,10.115942813386344
17-08-2023 15:32:02.670,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,4,blog.csv,xethub,32.43242,391.5375529999999,58.199999999999974,pyxet,1.0625,1.8310546875,21.000000000000007,pyxet merged upload,34.75954723358154,,76.20008087158203,true,append,,2.192205794843161
17-08-2023 15:32:32.583,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,4,blog.csv,lakefs,28.446126999999997,336.480248,0.0,lakefs,156.482421875,77.8447265625,18.0,lakefs merged upload,29.86095905303955,,76.20008087158203,true,append,,2.5518296561150007
17-08-2023 15:33:03.685,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,5,blog.csv,xethub,29.343121000000014,346.47896,0.0,git-xet,0.310546875,0.1552734375,18.6,gitxet merged upload,31.04431390762329,,76.20008087158203,true,append,,2.454558380588666
17-08-2023 15:33:28.008,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,5,blog.csv,dvc,23.633195000000004,279.91856300000006,0.1,dvc,79.3154296875,1.0283203125,14.999999999999995,dvc merged upload,24.29218101501465,,76.20008087158203,true,append,,3.1368151268296516
17-08-2023 15:33:50.693,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,5,blog.csv,lfs,21.73416899999999,257.861398,0.0,lfs s3,156.017578125,77.375,13.799999999999995,lfs s3 merged upload,22.652924060821533,,76.20008087158203,true,append,,3.3638077215546254
17-08-2023 15:34:10.982,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,5,blog.csv,s3,19.834309,236.03820200000004,0.0,s3,79.5556640625,1.3359375,12.599999999999996,s3 merged upload,20.25599694252014,,76.20008087158203,true,append,,3.761852901529004
